nom_departement;nom_zone;nom_station;code_station;polluant;niveau;unite;mesure;etat;date;TZ
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;4;microg/m3;"moyenne journalière";V;2020-04-23;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;5;microg/m3;"moyenne journalière";V;2020-04-24;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;5;microg/m3;"moyenne journalière";V;2020-04-25;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;4;microg/m3;"moyenne journalière";V;2020-04-26;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;7;microg/m3;"moyenne journalière";V;2020-04-27;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;2;microg/m3;"moyenne journalière";V;2020-04-28;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;3;microg/m3;"moyenne journalière";V;2020-04-29;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;2;microg/m3;"moyenne journalière";V;2020-04-30;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;1;microg/m3;"moyenne journalière";V;2020-05-01;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;2;microg/m3;"moyenne journalière";V;2020-05-02;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;2;microg/m3;"moyenne journalière";V;2020-05-03;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;4;microg/m3;"moyenne journalière";V;2020-05-04;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;3;microg/m3;"moyenne journalière";V;2020-05-05;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;4;microg/m3;"moyenne journalière";V;2020-05-06;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;6;microg/m3;"moyenne journalière";V;2020-05-07;UTC
Vendée;"La Roche-sur-Yon";Delacroix;152;NO2;4;microg/m3;"moyenne journalière";V;2020-05-08;UTC
